,x,y,color,label,word
39,1.1882565,3.5955517,[0.48367647 0.         0.55030196 1.        ],mexican,fajita
40,-0.52927816,3.9099011,[0.48367647 0.         0.55030196 1.        ],mexican,pinto beans drained rinsed
41,-2.829616,3.8140466,[0.48367647 0.         0.55030196 1.        ],mexican,tamale
42,-1.5510923,3.3085105,[0.48367647 0.         0.55030196 1.        ],mexican,refried beans
43,-0.4474256,2.6400409,[0.48367647 0.         0.55030196 1.        ],mexican,chunky salsa
44,0.12642644,1.800203,[0.48367647 0.         0.55030196 1.        ],mexican,burrito
45,-2.4052641,2.9971726,[0.48367647 0.         0.55030196 1.        ],mexican,green chilies drained
46,-2.2444224,2.9025466,[0.48367647 0.         0.55030196 1.        ],mexican,canchopped green chilies
47,-1.3130895,3.9422257,[0.48367647 0.         0.55030196 1.        ],mexican,enchilada sauce
48,-0.49019754,3.3682845,[0.48367647 0.         0.55030196 1.        ],mexican,tomatoes with green chilies
49,-1.1353903,1.9434395,[0.48367647 0.         0.55030196 1.        ],mexican,taco sauce
50,-1.4705746,4.2480154,[0.48367647 0.         0.55030196 1.        ],mexican,tortilla chips
51,0.11927606,3.1791313,[0.48367647 0.         0.55030196 1.        ],mexican,green enchilada sauce
52,-1.0302504,1.759266,[0.48367647 0.         0.55030196 1.        ],mexican,corn chips
53,-0.87335044,2.345046,[0.48367647 0.         0.55030196 1.        ],mexican,picante sauce
54,-1.2887144,1.6934582,[0.48367647 0.         0.55030196 1.        ],mexican,envelope taco seasoning
55,-0.84927416,1.8776664,[0.48367647 0.         0.55030196 1.        ],mexican,shredded mexican blend cheese
56,-0.73604167,3.8975658,[0.48367647 0.         0.55030196 1.        ],mexican,green chiles
57,-1.0335872,2.7995076,[0.48367647 0.         0.55030196 1.        ],mexican,taco seasoning mix
58,-0.12992826,3.392896,[0.48367647 0.         0.55030196 1.        ],mexican,tex
59,-0.35416096,2.7082243,[0.48367647 0.         0.55030196 1.        ],mexican,refried
60,-1.1031811,1.7154181,[0.26142157 0.         0.63400392 1.        ],italian,italiano
61,-3.088653,2.5001454,[0.26142157 0.         0.63400392 1.        ],italian,italian sausage
62,-1.6731151,3.2636776,[0.26142157 0.         0.63400392 1.        ],italian,sicilian
63,-1.3371328,2.9929545,[0.26142157 0.         0.63400392 1.        ],italian,tuscan
64,-2.0948067,1.2666574,[0.26142157 0.         0.63400392 1.        ],italian,bulk italian sausage
65,-2.2442088,2.420783,[0.26142157 0.         0.63400392 1.        ],italian,sweet italian sausage
66,-2.8337483,1.652546,[0.26142157 0.         0.63400392 1.        ],italian,romano cheese
67,-1.9549598,1.6770489,[0.26142157 0.         0.63400392 1.        ],italian,italian seasoning
68,-1.4083844,3.4191787,[0.26142157 0.         0.63400392 1.        ],italian,marinara
69,-1.4065351,4.820603,[0.26142157 0.         0.63400392 1.        ],italian,cacciatore
70,-2.3766367,1.0814824,[0.26142157 0.         0.63400392 1.        ],italian,pepperoni
71,-0.9847657,2.3775063,[0.26142157 0.         0.63400392 1.        ],italian,italian style tomatoes
72,-1.1640513,1.8948219,[0.26142157 0.         0.63400392 1.        ],italian,pasta sauce
73,-2.7043006,1.0529771,[0.26142157 0.         0.63400392 1.        ],italian,provolone cheese
74,-1.3526522,2.7743266,[0.26142157 0.         0.63400392 1.        ],italian,antipasto
75,-2.4152734,1.8816761,[0.26142157 0.         0.63400392 1.        ],italian,mozzarella cheese
76,-1.4744122,1.2862571,[0.26142157 0.         0.63400392 1.        ],italian,dried italian seasoning
77,-1.5731752,0.24192703,[0.26142157 0.         0.63400392 1.        ],italian,provolone
78,-1.3315511,2.769528,[0.26142157 0.         0.63400392 1.        ],italian,marinara sauce
79,-1.6036646,0.95248365,[0.26142157 0.         0.63400392 1.        ],italian,parmesan cheese romano cheese
80,-1.6560204,7.5239005,[0.26142157 0.         0.63400392 1.        ],italian,mediterranean
81,-1.5835757,0.9104866,[0.26142157 0.         0.63400392 1.        ],italian,spaghetti sauce
82,-3.0312219,2.3039715,[0.26142157 0.         0.63400392 1.        ],italian,ziti
83,-1.1648135,0.8811873,[0.26142157 0.         0.63400392 1.        ],italian,classico family favorites traditional pasta sauce
84,-1.210499,2.6502998,[0.26142157 0.         0.63400392 1.        ],italian,fagioli
85,-1.1615485,1.7512037,[0.26142157 0.         0.63400392 1.        ],italian,parmigiana
86,-1.8449662,0.752492,[0.26142157 0.         0.63400392 1.        ],italian,calzones
87,-1.6091762,1.8947198,[0.26142157 0.         0.63400392 1.        ],italian,fresh basil dried basil
88,-1.8599759,1.7381057,[0.26142157 0.         0.63400392 1.        ],italian,part skim mozzarella cheese
89,-2.1518552,2.6277964,[0.26142157 0.         0.63400392 1.        ],italian,rigatoni pasta
90,-1.3627943,-1.3212453,[0.         0.         0.81964118 1.        ],polish,ukrainian
91,-1.3725146,-1.7406934,[0.         0.         0.81964118 1.        ],polish,sauerkraut
92,-1.8294476,-1.627177,[0.         0.         0.81964118 1.        ],polish,sauerkraut drained
93,-0.9850696,0.42733848,[0.         0.         0.81964118 1.        ],polish,hungarian
94,-1.6949445,-1.5163773,[0.         0.         0.81964118 1.        ],polish,bavarian
95,-2.1912973,-2.716737,[0.         0.         0.81964118 1.        ],polish,german
96,-1.1912856,-0.17636621,[0.         0.         0.81964118 1.        ],polish,caraway seed
97,-1.6539137,-2.0499403,[0.         0.         0.81964118 1.        ],polish,swedish
98,-1.0100927,-1.3250711,[0.         0.         0.81964118 1.        ],polish,russian
99,-0.9759912,-0.87722844,[0.         0.         0.81964118 1.        ],polish,norwegian
100,-2.058903,-2.5690646,[0.         0.         0.81964118 1.        ],polish,reuben
101,-1.7830145,-2.3249764,[0.         0.         0.81964118 1.        ],polish,dutch
102,-0.43471313,-1.9196489,[0.         0.         0.81964118 1.        ],polish,corned beef
103,-1.6379689,-2.5458267,[0.         0.         0.81964118 1.        ],polish,danish
104,-1.3380946,-2.9348087,[0.         0.         0.81964118 1.        ],polish,amish
105,-1.0832343,-0.15524766,[0.         0.         0.81964118 1.        ],polish,kielbasa
106,-1.0489618,0.65062326,[0.         0.         0.81964118 1.        ],polish,caraway seeds
107,1.7971085,0.40040517,[0.         0.         0.81964118 1.        ],polish,head cabbage
108,2.0781996,-0.53058314,[0.         0.         0.81964118 1.        ],polish,head cabbage shredded
109,-1.2549238,-2.1690276,[0.         0.         0.81964118 1.        ],polish,granny
110,-1.5626413,-2.424305,[0.         0.         0.81964118 1.        ],polish,grandma
111,-2.9894218,-0.50175923,[0.         0.         0.81964118 1.        ],polish,pork sausage
112,-0.32665008,-2.0266657,[0.         0.         0.81964118 1.        ],polish,corned
113,-0.0904733,-2.002778,[0.         0.         0.81964118 1.        ],polish,mother
114,-0.40638626,-1.1056913,[0.         0.         0.81964118 1.        ],polish,caraway
115,-2.278224,2.922647,[0.         0.         0.81964118 1.        ],polish,goulash
116,-1.5027372,-1.7921181,[0.         0.         0.81964118 1.        ],polish,mom
117,3.6582642,-0.6551059,[0.         0.         0.81964118 1.        ],polish,cabbage
118,-1.3908885,-0.42346054,[0.         0.         0.81964118 1.        ],polish,potatoes cooked
119,0.4730278,-0.16665758,[0.         0.         0.81964118 1.        ],polish,pickling spices
120,-1.1853191,-1.3768744,[0.         0.46931373 0.8667     1.        ],german,polish
121,-1.6949445,-1.5163773,[0.         0.46931373 0.8667     1.        ],german,bavarian
122,-1.3627943,-1.3212453,[0.         0.46931373 0.8667     1.        ],german,ukrainian
123,-1.6539137,-2.0499403,[0.         0.46931373 0.8667     1.        ],german,swedish
124,-0.9850696,0.42733848,[0.         0.46931373 0.8667     1.        ],german,hungarian
125,-1.7830145,-2.3249764,[0.         0.46931373 0.8667     1.        ],german,dutch
126,-1.3725146,-1.7406934,[0.         0.46931373 0.8667     1.        ],german,sauerkraut
127,-0.9759912,-0.87722844,[0.         0.46931373 0.8667     1.        ],german,norwegian
128,-1.0100927,-1.3250711,[0.         0.46931373 0.8667     1.        ],german,russian
129,-1.8294476,-1.627177,[0.         0.46931373 0.8667     1.        ],german,sauerkraut drained
130,-1.9233403,-2.6689124,[0.         0.46931373 0.8667     1.        ],german,fashioned
131,-1.6379689,-2.5458267,[0.         0.46931373 0.8667     1.        ],german,danish
132,-1.3380946,-2.9348087,[0.         0.46931373 0.8667     1.        ],german,amish
133,-1.1912856,-0.17636621,[0.         0.46931373 0.8667     1.        ],german,caraway seed
134,-2.3776653,-1.1422668,[0.         0.46931373 0.8667     1.        ],german,irish
135,-1.2549238,-2.1690276,[0.         0.46931373 0.8667     1.        ],german,granny
136,-0.68541855,-1.5693121,[0.         0.46931373 0.8667     1.        ],german,mrs.
137,-1.3908885,-0.42346054,[0.         0.46931373 0.8667     1.        ],german,potatoes cooked
138,-1.6010998,-1.6426275,[0.         0.46931373 0.8667     1.        ],german,turtle
139,-1.2885329,-2.8080916,[0.         0.46931373 0.8667     1.        ],german,squares unsweetened chocolate
140,-1.1559263,-2.1450527,[0.         0.46931373 0.8667     1.        ],german,belgian
141,-2.058903,-2.5690646,[0.         0.46931373 0.8667     1.        ],german,reuben
142,-0.40638626,-1.1056913,[0.         0.46931373 0.8667     1.        ],german,caraway
143,-1.2537616,-3.113686,[0.         0.46931373 0.8667     1.        ],german,crisco shortening
144,-1.5626413,-2.424305,[0.         0.46931373 0.8667     1.        ],german,grandma
145,-1.8465295,-3.0449135,[0.         0.46931373 0.8667     1.        ],german,tart apples
146,-1.0489618,0.65062326,[0.         0.46931373 0.8667     1.        ],german,caraway seeds
147,-0.7300383,-1.9625707,[0.         0.46931373 0.8667     1.        ],german,refrigerator
148,-1.3016287,-3.2508812,[0.         0.46931373 0.8667     1.        ],german,cocoa
149,-1.7313132,-1.2361255,[0.         0.46931373 0.8667     1.        ],german,easter
150,1.0071048,10.474389,[0.         0.62354118 0.79611176 1.        ],spanish,paella
151,-1.2779735,6.1266627,[0.         0.62354118 0.79611176 1.        ],spanish,chorizo sausage
152,-1.0259197,3.3873153,[0.         0.62354118 0.79611176 1.        ],spanish,portuguese
153,0.19407275,7.4165773,[0.         0.62354118 0.79611176 1.        ],spanish,arroz
154,-0.81591785,7.4098673,[0.         0.62354118 0.79611176 1.        ],spanish,pollo
155,-0.6274615,5.6166387,[0.         0.62354118 0.79611176 1.        ],spanish,chorizo
156,0.2589897,4.446303,[0.         0.62354118 0.79611176 1.        ],spanish,cuban
157,-0.007799864,6.8483357,[0.         0.62354118 0.79611176 1.        ],spanish,saffron thread
158,-0.77289313,4.381892,[0.         0.62354118 0.79611176 1.        ],spanish,mexican
159,-0.3437523,6.914935,[0.         0.62354118 0.79611176 1.        ],spanish,jambalaya
160,0.9424839,3.066247,[0.         0.62354118 0.79611176 1.        ],spanish,brazilian
161,0.24259222,6.9781914,[0.         0.62354118 0.79611176 1.        ],spanish,saffron
162,-0.34978846,7.1147265,[0.         0.62354118 0.79611176 1.        ],spanish,saffron threads
163,-1.4457164,4.968448,[0.         0.62354118 0.79611176 1.        ],spanish,green olives
164,-1.3871821,5.3964257,[0.         0.62354118 0.79611176 1.        ],spanish,pitted green olives
165,1.3569516,10.756143,[0.         0.62354118 0.79611176 1.        ],spanish,moroccan
166,0.18999411,1.5486723,[0.         0.62354118 0.79611176 1.        ],spanish,dirty
167,-0.11142636,2.8981922,[0.         0.62354118 0.79611176 1.        ],spanish,adobo seasoning
168,-1.0439588,2.6900485,[0.         0.62354118 0.79611176 1.        ],spanish,creole
169,-1.4065351,4.820603,[0.         0.62354118 0.79611176 1.        ],spanish,cacciatore
170,-1.6731151,3.2636776,[0.         0.62354118 0.79611176 1.        ],spanish,sicilian
171,0.26378897,9.374527,[0.         0.62354118 0.79611176 1.        ],spanish,tagine
172,-1.6560204,7.5239005,[0.         0.62354118 0.79611176 1.        ],spanish,mediterranean
173,-1.8183988,4.1538606,[0.         0.62354118 0.79611176 1.        ],spanish,provencal
174,0.09385485,3.864178,[0.         0.62354118 0.79611176 1.        ],spanish,green pepper seeded
175,-1.8195647,2.6226475,[0.         0.62354118 0.79611176 1.        ],spanish,pimento stuffed green olives
176,-2.1388066,5.103517,[0.         0.62354118 0.79611176 1.        ],spanish,olives
177,-1.3727107,1.3840023,[0.         0.62354118 0.79611176 1.        ],spanish,pimientos
178,0.19490628,4.834613,[0.         0.62354118 0.79611176 1.        ],spanish,mexican oregano
179,-0.8700175,1.20494,[0.         0.62354118 0.79611176 1.        ],spanish,orleans
180,-2.8856432,-0.8055283,[0.         0.6667     0.58561373 1.        ],french,french bread
181,-1.5900147,-1.9398835,[0.         0.6667     0.58561373 1.        ],french,brioche
182,-2.6687195,-0.7598448,[0.         0.6667     0.58561373 1.        ],french,loaf french bread
183,-0.8162288,-1.6411314,[0.         0.6667     0.58561373 1.        ],french,challah
184,-1.8274674,-2.5900126,[0.         0.6667     0.58561373 1.        ],french,overnight
185,-3.2924712,-1.4494554,[0.         0.6667     0.58561373 1.        ],french,gruyere
186,-1.2988551,-3.132749,[0.         0.6667     0.58561373 1.        ],french,toast
187,-1.1559263,-2.1450527,[0.         0.6667     0.58561373 1.        ],french,belgian
188,-1.6493068,-1.2344604,[0.         0.6667     0.58561373 1.        ],french,cognac
189,-2.10337,-0.71962804,[0.         0.6667     0.58561373 1.        ],french,vidalia
190,-2.4876723,0.27633095,[0.         0.6667     0.58561373 1.        ],french,rustic
191,-1.9224411,-3.3421454,[0.         0.6667     0.58561373 1.        ],french,eggnog
192,-2.931913,-0.27679437,[0.         0.6667     0.58561373 1.        ],french,gruyere cheese shredded
193,-1.948909,-0.9898508,[0.         0.6667     0.58561373 1.        ],french,white bread
194,-2.1603258,-0.36500412,[0.         0.6667     0.58561373 1.        ],french,shredded gruyere cheese
195,-1.8147025,-2.967581,[0.         0.6667     0.58561373 1.        ],french,cinnamon sugar
196,-1.5736703,-1.6151196,[0.         0.6667     0.58561373 1.        ],french,foster
197,-1.4268961,-1.0240889,[0.         0.6667     0.58561373 1.        ],french,fresh nutmeg
198,-3.061424,-0.3511365,[0.         0.6667     0.58561373 1.        ],french,gruyere cheese
199,-1.7830145,-2.3249764,[0.         0.6667     0.58561373 1.        ],french,dutch
200,-2.2824407,0.28175014,[0.         0.6667     0.58561373 1.        ],french,canadian bacon
201,-1.0388179,-1.5373923,[0.         0.6667     0.58561373 1.        ],french,fondue
202,-2.3421915,-2.4205546,[0.         0.6667     0.58561373 1.        ],french,pie crust
203,-2.2065208,-0.5357678,[0.         0.6667     0.58561373 1.        ],french,sheet frozen puff pastry thawed
204,-0.7540843,0.0007440746,[0.         0.6667     0.58561373 1.        ],french,burgundy
205,-1.8979387,-3.7629356,[0.         0.6667     0.58561373 1.        ],french,doughnuts
206,-1.0634227,-3.4652114,[0.         0.6667     0.58561373 1.        ],french,waffle
207,-2.1912973,-2.716737,[0.         0.6667     0.58561373 1.        ],french,german
208,-1.6539137,-2.0499403,[0.         0.6667     0.58561373 1.        ],french,swedish
209,-1.6949445,-1.5163773,[0.         0.6667     0.58561373 1.        ],french,bavarian
210,-1.6560204,7.5239005,[0.         0.6091549  0.07319804 1.        ],greek,mediterranean
211,-1.722936,3.7797844,[0.         0.6091549  0.07319804 1.        ],greek,feta
212,0.24476153,3.614246,[0.         0.6091549  0.07319804 1.        ],greek,tzatziki
213,-1.9459885,4.744805,[0.         0.6091549  0.07319804 1.        ],greek,kalamata olives
214,-1.8355491,5.2093663,[0.         0.6091549  0.07319804 1.        ],greek,kalamata olive
215,-0.64059216,5.295757,[0.         0.6091549  0.07319804 1.        ],greek,dried mint
216,-1.8837142,4.741902,[0.         0.6091549  0.07319804 1.        ],greek,kalamata olive pitted
217,-1.9056255,4.8707952,[0.         0.6091549  0.07319804 1.        ],greek,feta cheese
218,-0.19327453,4.248886,[0.         0.6091549  0.07319804 1.        ],greek,turkish
219,-1.8289555,4.1802845,[0.         0.6091549  0.07319804 1.        ],greek,kalamata olives pitted
220,-1.6448873,3.6213024,[0.         0.6091549  0.07319804 1.        ],greek,feta crumbled
221,-1.0381045,3.5252585,[0.         0.6091549  0.07319804 1.        ],greek,crumbled feta
222,-1.576582,4.8250256,[0.         0.6091549  0.07319804 1.        ],greek,pitted kalamata olives
223,0.6234142,4.462471,[0.         0.6091549  0.07319804 1.        ],greek,tabbouleh
224,-0.46801314,3.6328251,[0.         0.6091549  0.07319804 1.        ],greek,pita bread
225,-1.8420506,3.5415568,[0.         0.6091549  0.07319804 1.        ],greek,marinated artichoke hearts
226,-1.6731151,3.2636776,[0.         0.6091549  0.07319804 1.        ],greek,sicilian
227,-0.8279686,7.034816,[0.         0.6091549  0.07319804 1.        ],greek,ground lamb
228,-2.1390312,1.8375173,[0.         0.6091549  0.07319804 1.        ],greek,italian
229,0.22316028,5.77954,[0.         0.6091549  0.07319804 1.        ],greek,middle
230,-0.8282642,2.9897115,[0.         0.6091549  0.07319804 1.        ],greek,nicoise
231,-1.3526522,2.7743266,[0.         0.6091549  0.07319804 1.        ],greek,antipasto
232,-1.3617865,3.7371092,[0.         0.6091549  0.07319804 1.        ],greek,black olives pitted
233,1.175048,4.7808485,[0.         0.6091549  0.07319804 1.        ],greek,cucumber seeded
234,-2.504438,2.9954643,[0.         0.6091549  0.07319804 1.        ],greek,marinated artichoke hearts drained
235,-1.8183988,4.1538606,[0.         0.6091549  0.07319804 1.        ],greek,provencal
236,3.6033883,2.8085926,[0.         0.6091549  0.07319804 1.        ],greek,english cucumber
237,-0.17605044,5.2565665,[0.         0.6091549  0.07319804 1.        ],greek,orzo pasta
238,-0.6082324,5.303791,[0.         0.6091549  0.07319804 1.        ],greek,eastern
239,-0.6731796,1.5058028,[0.         0.6091549  0.07319804 1.        ],greek,fresh dill
240,-0.7380931,-1.7871777,[0.         0.74899412 0.         1.        ],english,scottish
241,-1.3756258,-1.918321,[0.         0.74899412 0.         1.        ],english,canadian
242,-1.5900147,-1.9398835,[0.         0.74899412 0.         1.        ],english,brioche
243,-0.95765686,0.030118272,[0.         0.74899412 0.         1.        ],english,savoury
244,-0.5999534,-1.3043196,[0.         0.74899412 0.         1.        ],english,plain
245,-0.9276515,-2.0230863,[0.         0.74899412 0.         1.        ],english,stilton
246,-1.34996,-2.5323563,[0.         0.74899412 0.         1.        ],english,starter
247,-1.6379689,-2.5458267,[0.         0.74899412 0.         1.        ],english,danish
248,-0.19688925,-1.0143377,[0.         0.74899412 0.         1.        ],english,mixed spice
249,-0.9759912,-0.87722844,[0.         0.74899412 0.         1.        ],english,norwegian
250,-1.6539137,-2.0499403,[0.         0.74899412 0.         1.        ],english,swedish
251,0.20396034,3.0771363,[0.         0.74899412 0.         1.        ],english,chick
252,-1.0014784,-0.4649606,[0.         0.74899412 0.         1.        ],english,double cream
253,-2.016698,-3.0532603,[0.         0.74899412 0.         1.        ],english,sourdough starter
254,-1.5630654,-0.09011082,[0.         0.74899412 0.         1.        ],english,puff pastry
255,-3.061424,-0.3511365,[0.         0.74899412 0.         1.        ],english,gruyere cheese
256,-1.0413558,-1.6268405,[0.         0.74899412 0.         1.        ],english,bubble
257,-3.2924712,-1.4494554,[0.         0.74899412 0.         1.        ],english,gruyere
258,-1.1559263,-2.1450527,[0.         0.74899412 0.         1.        ],english,belgian
259,-0.24690375,-2.9149342,[0.         0.74899412 0.         1.        ],english,bicarbonate of soda
260,-0.9116801,-1.7330163,[0.         0.74899412 0.         1.        ],english,bagels
261,-2.7343252,-2.456391,[0.         0.74899412 0.         1.        ],english,milk
262,-1.5962514,-1.427703,[0.         0.74899412 0.         1.        ],english,england
263,-0.8162288,-1.6411314,[0.         0.74899412 0.         1.        ],english,challah
264,-1.9475005,-2.1324427,[0.         0.74899412 0.         1.        ],english,christmas
265,0.34308413,-1.2616906,[0.         0.74899412 0.         1.        ],english,ale
266,-1.1646266,-0.16638824,[0.         0.74899412 0.         1.        ],english,traditional
267,-2.1912973,-2.716737,[0.         0.74899412 0.         1.        ],english,german
268,-0.0904733,-2.002778,[0.         0.74899412 0.         1.        ],english,mother
269,-1.0100927,-1.3250711,[0.         0.74899412 0.         1.        ],english,russian
270,-0.5925437,5.877728,[0.         0.91636078 0.         1.        ],portuguese,spanish
271,-1.2779735,6.1266627,[0.         0.91636078 0.         1.        ],portuguese,chorizo sausage
272,-1.2605778,1.1989927,[0.         0.91636078 0.         1.        ],portuguese,salt pork
273,0.027139843,3.3458433,[0.         0.91636078 0.         1.        ],portuguese,clam juice
274,-0.007799864,6.8483357,[0.         0.91636078 0.         1.        ],portuguese,saffron thread
275,-0.8700175,1.20494,[0.         0.91636078 0.         1.        ],portuguese,orleans
276,1.3703806,2.8540282,[0.         0.91636078 0.         1.        ],portuguese,clams
277,-0.6274615,5.6166387,[0.         0.91636078 0.         1.        ],portuguese,chorizo
278,0.9424839,3.066247,[0.         0.91636078 0.         1.        ],portuguese,brazilian
279,1.0071048,10.474389,[0.         0.91636078 0.         1.        ],portuguese,paella
280,-0.34978846,7.1147265,[0.         0.91636078 0.         1.        ],portuguese,saffron threads
281,0.19407275,7.4165773,[0.         0.91636078 0.         1.        ],portuguese,arroz
282,-1.0439588,2.6900485,[0.         0.91636078 0.         1.        ],portuguese,creole
283,-0.72998154,0.27749,[0.         0.91636078 0.         1.        ],portuguese,lard
284,0.68826777,4.1062207,[0.         0.91636078 0.         1.        ],portuguese,bottled clam juice
285,-0.38533935,1.6891814,[0.         0.91636078 0.         1.        ],portuguese,onions fine
286,-1.5962514,-1.427703,[0.         0.91636078 0.         1.        ],portuguese,england
287,-0.67262006,4.802523,[0.         0.91636078 0.         1.        ],portuguese,bay leaves
288,-0.20811626,1.6425889,[0.         0.91636078 0.         1.        ],portuguese,bouquet garni
289,2.2413087,4.1835175,[0.         0.91636078 0.         1.        ],portuguese,fish stock
290,-1.1434711,2.7730675,[0.         0.91636078 0.         1.        ],portuguese,alla
291,0.24259222,6.9781914,[0.         0.91636078 0.         1.        ],portuguese,saffron
292,-0.8806678,4.0689306,[0.         0.91636078 0.         1.        ],portuguese,bay leaf
293,-1.328509,0.22522391,[0.         0.91636078 0.         1.        ],portuguese,rabbit
294,-1.3371328,2.9929545,[0.         0.91636078 0.         1.        ],portuguese,tuscan
295,-1.6731151,3.2636776,[0.         0.91636078 0.         1.        ],portuguese,sicilian
296,-0.6108175,4.376656,[0.         0.91636078 0.         1.        ],portuguese,yellow onions
297,-1.8183988,4.1538606,[0.         0.91636078 0.         1.        ],portuguese,provencal
298,-0.3437523,6.914935,[0.         0.91636078 0.         1.        ],portuguese,jambalaya
299,0.15505937,2.330181,[0.         0.91636078 0.         1.        ],portuguese,anchovies
300,2.2782807,5.556979,[0.51762353 1.         0.         1.        ],indian,masala
301,3.343701,5.0766807,[0.51762353 1.         0.         1.        ],indian,black mustard seeds
302,1.6649833,5.1209683,[0.51762353 1.         0.         1.        ],indian,dal
303,3.198201,6.496786,[0.51762353 1.         0.         1.        ],indian,tandoori
304,2.1557536,3.9717338,[0.51762353 1.         0.         1.        ],indian,asafetida powder
305,3.555303,4.9802895,[0.51762353 1.         0.         1.        ],indian,curry leaves
306,3.6911206,8.107935,[0.51762353 1.         0.         1.        ],indian,garam masala
307,2.5827682,5.4548907,[0.51762353 1.         0.         1.        ],indian,african
308,1.7800506,5.0110006,[0.51762353 1.         0.         1.        ],indian,ghee
309,2.5001514,4.8219547,[0.51762353 1.         0.         1.        ],indian,fenugreek seeds
310,1.348261,3.9463809,[0.51762353 1.         0.         1.        ],indian,paneer
311,3.1922615,7.315203,[0.51762353 1.         0.         1.        ],indian,turmeric
312,2.247862,4.716754,[0.51762353 1.         0.         1.        ],indian,raita
313,3.495484,8.256993,[0.51762353 1.         0.         1.        ],indian,ground turmeric
314,2.3344936,5.4116783,[0.51762353 1.         0.         1.        ],indian,cardamom pods
315,2.5855722,4.649618,[0.51762353 1.         0.         1.        ],indian,coriander powder
316,3.535776,5.1150618,[0.51762353 1.         0.         1.        ],indian,turmeric powder
317,1.8813843,4.297205,[0.51762353 1.         0.         1.        ],indian,garam masala powder
318,2.3919945,8.030362,[0.51762353 1.         0.         1.        ],indian,basmati rice
319,2.7998276,7.4621677,[0.51762353 1.         0.         1.        ],indian,cumin seeds
320,1.9833025,3.774539,[0.51762353 1.         0.         1.        ],indian,red chili powder
321,2.2989805,7.8484397,[0.51762353 1.         0.         1.        ],indian,ground coriander
322,5.0907035,5.0418735,[0.51762353 1.         0.         1.        ],indian,curry
323,0.9932878,3.8958268,[0.51762353 1.         0.         1.        ],indian,persian
324,4.0381474,4.314688,[0.51762353 1.         0.         1.        ],indian,ginger paste
325,0.41006935,2.2340217,[0.51762353 1.         0.         1.        ],indian,cardamom powder
326,1.3569516,10.756143,[0.51762353 1.         0.         1.        ],indian,moroccan
327,4.0142417,3.8488197,[0.51762353 1.         0.         1.        ],indian,dried red chilies
328,1.7778479,3.374949,[0.51762353 1.         0.         1.        ],indian,chickpea flour
329,2.155463,6.6731105,[0.51762353 1.         0.         1.        ],indian,cumin seed
