,x,y,color,label,word
126,10.47071,1.0460933,[1.         0.75686275 0.         1.        ],vietnamese,asian fish sauce
127,7.8341494,0.47629976,[1.         0.75686275 0.         1.        ],vietnamese,sambal oelek
128,12.122134,-0.93014485,[1.         0.75686275 0.         1.        ],vietnamese,asian
129,8.678509,1.9154694,[1.         0.75686275 0.         1.        ],vietnamese,lemongrass
130,11.119091,1.4044877,[1.         0.31764706 0.         1.        ],thai,vietnamese
131,6.4978685,1.4033862,[1.         0.31764706 0.         1.        ],thai,indonesian
132,12.746942,2.3605442,[1.         0.31764706 0.         1.        ],thai,fish sauce
133,8.734377,4.0057836,[1.         0.31764706 0.         1.        ],thai,red curry paste
134,9.214089,2.6977224,[1.         0.31764706 0.         1.        ],thai,thai fish sauce
135,7.3328385,2.8684623,[1.         0.31764706 0.         1.        ],thai,thai red curry paste
136,12.122134,-0.93014485,[1.         0.31764706 0.         1.        ],thai,asian
137,8.444134,1.2144573,[1.         0.31764706 0.         1.        ],thai,rice noodles
138,7.7789316,0.62307507,[1.         0.31764706 0.         1.        ],thai,roasted peanuts
139,7.8341494,0.47629976,[1.         0.31764706 0.         1.        ],thai,sambal oelek
140,5.3135633,-2.0989866,[0.90329216 0.         0.         1.        ],japanese,dashi
141,4.98627,-2.4883757,[0.90329216 0.         0.         1.        ],japanese,bonito flakes
142,5.440768,-3.0193858,[0.90329216 0.         0.         1.        ],japanese,dashi stock
143,6.129088,-2.2089436,[0.90329216 0.         0.         1.        ],japanese,ponzu
144,5.11869,-2.867406,[0.90329216 0.         0.         1.        ],japanese,dashi stock granules
145,9.368908,-2.4653873,[0.90329216 0.         0.         1.        ],japanese,mirin
146,6.5239196,-1.8743658,[0.90329216 0.         0.         1.        ],japanese,daikon radish
147,5.261048,-3.0796406,[0.90329216 0.         0.         1.        ],japanese,mentsuyu
148,9.864085,-1.3338089,[0.90329216 0.         0.         1.        ],japanese,korean
149,10.196542,-2.0379903,[0.90329216 0.         0.         1.        ],japanese,chinese
150,6.7276335,-1.1381279,[0.8        0.04705882 0.04705882 1.        ],korean,kimchi
151,6.2475333,-1.8822259,[0.8        0.04705882 0.04705882 1.        ],korean,gochujang
152,12.122134,-0.93014485,[0.8        0.04705882 0.04705882 1.        ],korean,asian
153,10.196542,-2.0379903,[0.8        0.04705882 0.04705882 1.        ],korean,chinese
154,7.4107094,-2.5216405,[0.8        0.04705882 0.04705882 1.        ],korean,japanese
155,12.439914,-1.7033192,[0.8        0.04705882 0.04705882 1.        ],korean,sesame oil
156,9.368908,-2.4653873,[0.8        0.04705882 0.04705882 1.        ],korean,mirin
157,8.901306,-1.6005596,[0.8        0.04705882 0.04705882 1.        ],korean,oriental
158,10.012726,-0.95520604,[0.8        0.04705882 0.04705882 1.        ],korean,rice wine
159,10.397339,-0.82010317,[0.8        0.04705882 0.04705882 1.        ],korean,rice vinegar
