,x,y,color,label,word
101,-1.8352497,-2.9205382,[0.         0.6667     0.58561373 1.        ],french,eggnog
102,-2.915247,-0.07343243,[0.         0.6667     0.58561373 1.        ],french,gruyere cheese shredded
103,-1.9854453,-1.1090763,[0.         0.6667     0.58561373 1.        ],french,white bread
104,-2.1840515,-0.22860838,[0.         0.6667     0.58561373 1.        ],french,shredded gruyere cheese
105,-1.4158375,6.291076,[0.         0.6091549  0.07319804 1.        ],greek,mediterranean
106,-1.7216151,3.0251439,[0.         0.6091549  0.07319804 1.        ],greek,feta
107,0.34467733,2.739715,[0.         0.6091549  0.07319804 1.        ],greek,tzatziki
108,-2.0038075,4.3579698,[0.         0.6091549  0.07319804 1.        ],greek,kalamata olives
109,-1.8415699,4.556294,[0.         0.6091549  0.07319804 1.        ],greek,kalamata olive
110,-0.5601127,3.9080153,[0.         0.6091549  0.07319804 1.        ],greek,dried mint
111,-1.8861777,4.240668,[0.         0.6091549  0.07319804 1.        ],greek,kalamata olive pitted
112,-1.9482987,4.188652,[0.         0.6091549  0.07319804 1.        ],greek,feta cheese
113,0.13258025,3.1068542,[0.         0.6091549  0.07319804 1.        ],greek,turkish
114,-1.8359716,3.6492498,[0.         0.6091549  0.07319804 1.        ],greek,kalamata olives pitted
115,-1.6100533,3.1759553,[0.         0.6091549  0.07319804 1.        ],greek,feta crumbled
116,-1.0359569,3.0765522,[0.         0.6091549  0.07319804 1.        ],greek,crumbled feta
117,-1.6628088,4.3854685,[0.         0.6091549  0.07319804 1.        ],greek,pitted kalamata olives
118,0.5593357,4.0955048,[0.         0.6091549  0.07319804 1.        ],greek,tabbouleh
119,-0.5673206,3.0003343,[0.         0.6091549  0.07319804 1.        ],greek,pita bread
120,-0.67275935,-2.0223398,[0.         0.74899412 0.         1.        ],english,scottish
121,-1.3964071,-1.9469645,[0.         0.74899412 0.         1.        ],english,canadian
122,-1.5812371,-1.7375848,[0.         0.74899412 0.         1.        ],english,brioche
123,-0.94691336,-0.3448377,[0.         0.74899412 0.         1.        ],english,savoury
124,-0.5370029,-1.2433877,[0.         0.74899412 0.         1.        ],english,plain
125,-0.97393316,-2.1689692,[0.         0.74899412 0.         1.        ],english,stilton
126,-1.4198312,-2.6138408,[0.         0.74899412 0.         1.        ],english,starter
127,-1.6640954,-3.1231737,[0.         0.74899412 0.         1.        ],english,danish
128,-0.11884424,-1.8274829,[0.         0.74899412 0.         1.        ],english,mixed spice
129,-0.8346205,-1.2290305,[0.         0.74899412 0.         1.        ],english,norwegian
130,-1.5213106,-3.1650293,[0.         0.74899412 0.         1.        ],english,swedish
131,0.21936122,2.8163264,[0.         0.74899412 0.         1.        ],english,chick
132,-0.7949691,-0.38888407,[0.         0.74899412 0.         1.        ],english,double cream
133,-2.1105528,-3.059645,[0.         0.74899412 0.         1.        ],english,sourdough starter
134,-1.5520116,-0.33829868,[0.         0.74899412 0.         1.        ],english,puff pastry
135,-0.20075402,6.091234,[0.         0.91636078 0.         1.        ],portuguese,spanish
136,-1.0898875,6.8974686,[0.         0.91636078 0.         1.        ],portuguese,chorizo sausage
137,-1.1288097,1.139855,[0.         0.91636078 0.         1.        ],portuguese,salt pork
138,0.15298003,3.9977038,[0.         0.91636078 0.         1.        ],portuguese,clam juice
139,0.28796268,6.5543475,[0.         0.91636078 0.         1.        ],portuguese,saffron thread
140,-0.6187051,1.2389342,[0.         0.91636078 0.         1.        ],portuguese,orleans
141,1.5752006,3.4482305,[0.         0.91636078 0.         1.        ],portuguese,clams
142,-0.4644296,6.5279756,[0.         0.91636078 0.         1.        ],portuguese,chorizo
143,1.2718959,3.3894677,[0.         0.91636078 0.         1.        ],portuguese,brazilian
144,1.2767324,11.441093,[0.         0.91636078 0.         1.        ],portuguese,paella
145,-0.01749134,7.3159485,[0.         0.91636078 0.         1.        ],portuguese,saffron threads
146,0.5292183,8.107286,[0.         0.91636078 0.         1.        ],portuguese,arroz
147,-0.8828745,2.6858704,[0.         0.91636078 0.         1.        ],portuguese,creole
148,-0.58557796,0.07458511,[0.         0.91636078 0.         1.        ],portuguese,lard
149,0.9067093,4.5286,[0.         0.91636078 0.         1.        ],portuguese,bottled clam juice
150,2.6397693,4.9765368,[0.51762353 1.         0.         1.        ],indian,masala
151,3.744436,4.5151796,[0.51762353 1.         0.         1.        ],indian,black mustard seeds
152,1.9739555,4.8269877,[0.51762353 1.         0.         1.        ],indian,dal
153,3.6785266,5.7426744,[0.51762353 1.         0.         1.        ],indian,tandoori
154,2.4268696,3.5564842,[0.51762353 1.         0.         1.        ],indian,asafetida powder
155,4.0209956,4.4732094,[0.51762353 1.         0.         1.        ],indian,curry leaves
156,4.1835165,7.2044697,[0.51762353 1.         0.         1.        ],indian,garam masala
157,3.0949113,4.208034,[0.51762353 1.         0.         1.        ],indian,african
158,2.1973875,4.314675,[0.51762353 1.         0.         1.        ],indian,ghee
159,2.9508939,4.067963,[0.51762353 1.         0.         1.        ],indian,fenugreek seeds
160,1.51001,3.647908,[0.51762353 1.         0.         1.        ],indian,paneer
161,3.6091454,6.5456038,[0.51762353 1.         0.         1.        ],indian,turmeric
162,2.5001404,4.117239,[0.51762353 1.         0.         1.        ],indian,raita
163,3.9829564,7.5103927,[0.51762353 1.         0.         1.        ],indian,ground turmeric
164,2.8625414,4.673252,[0.51762353 1.         0.         1.        ],indian,cardamom pods
165,8.644979,-2.2832112,[0.92545686 0.93591569 0.         1.        ],chinese,oriental
166,7.8648825,-0.37648618,[0.92545686 0.93591569 0.         1.        ],chinese,szechuan
167,9.981024,-1.3366342,[0.92545686 0.93591569 0.         1.        ],chinese,rice wine
168,11.824857,-1.3264995,[0.92545686 0.93591569 0.         1.        ],chinese,asian
169,11.347385,-0.8548668,[0.92545686 0.93591569 0.         1.        ],chinese,oyster sauce
170,12.416284,-1.7620531,[0.92545686 0.93591569 0.         1.        ],chinese,sesame oil
171,7.85983,-0.48802614,[0.92545686 0.93591569 0.         1.        ],chinese,bamboo shoots
172,9.609153,-2.5800138,[0.92545686 0.93591569 0.         1.        ],chinese,korean
173,9.895238,-1.5509926,[0.92545686 0.93591569 0.         1.        ],chinese,soy sauce
174,7.9724836,-0.42262763,[0.92545686 0.93591569 0.         1.        ],chinese,bok choy
175,8.2712345,-1.0793513,[0.92545686 0.93591569 0.         1.        ],chinese,spice powder
176,11.5456295,-1.4360175,[0.92545686 0.93591569 0.         1.        ],chinese,hoisin sauce
177,7.1580777,-2.213082,[0.92545686 0.93591569 0.         1.        ],chinese,ramen
178,7.374173,-3.2531886,[0.92545686 0.93591569 0.         1.        ],chinese,japanese
179,7.0066404,-2.8469913,[0.92545686 0.93591569 0.         1.        ],chinese,doubanjiang
180,12.18673,3.3189616,[1.         0.75686275 0.         1.        ],vietnamese,thai
181,12.73177,2.824068,[1.         0.75686275 0.         1.        ],vietnamese,fish sauce
182,8.454494,1.201179,[1.         0.75686275 0.         1.        ],vietnamese,rice noodles
183,8.529926,0.054715686,[1.         0.75686275 0.         1.        ],vietnamese,fresh bean sprouts
184,9.206303,3.3212247,[1.         0.75686275 0.         1.        ],vietnamese,thai fish sauce
185,7.7546206,1.3844563,[1.         0.75686275 0.         1.        ],vietnamese,roasted peanuts
186,10.428434,2.1467166,[1.         0.75686275 0.         1.        ],vietnamese,asian fish sauce
187,7.883361,0.96285,[1.         0.75686275 0.         1.        ],vietnamese,sambal oelek
188,11.824857,-1.3264995,[1.         0.75686275 0.         1.        ],vietnamese,asian
189,8.804566,3.0811682,[1.         0.75686275 0.         1.        ],vietnamese,lemongrass
190,11.693574,0.37674743,[1.         0.75686275 0.         1.        ],vietnamese,bean sprouts
191,7.551258,1.7735735,[1.         0.75686275 0.         1.        ],vietnamese,palm sugar
192,9.413303,0.26713926,[1.         0.75686275 0.         1.        ],vietnamese,mung bean sprouts
193,9.450692,-0.0713295,[1.         0.75686275 0.         1.        ],vietnamese,chili garlic sauce
194,7.68249,3.965013,[1.         0.75686275 0.         1.        ],vietnamese,kaffir lime leaves
195,10.886713,1.4027863,[1.         0.31764706 0.         1.        ],thai,vietnamese
196,6.474183,1.6557202,[1.         0.31764706 0.         1.        ],thai,indonesian
197,12.73177,2.824068,[1.         0.31764706 0.         1.        ],thai,fish sauce
198,8.788558,4.8142776,[1.         0.31764706 0.         1.        ],thai,red curry paste
199,9.206303,3.3212247,[1.         0.31764706 0.         1.        ],thai,thai fish sauce
200,7.4148397,3.8301127,[1.         0.31764706 0.         1.        ],thai,thai red curry paste
201,11.824857,-1.3264995,[1.         0.31764706 0.         1.        ],thai,asian
202,8.454494,1.201179,[1.         0.31764706 0.         1.        ],thai,rice noodles
203,7.7546206,1.3844563,[1.         0.31764706 0.         1.        ],thai,roasted peanuts
204,7.883361,0.96285,[1.         0.31764706 0.         1.        ],thai,sambal oelek
205,8.804566,3.0811682,[1.         0.31764706 0.         1.        ],thai,lemongrass
206,7.68249,3.965013,[1.         0.31764706 0.         1.        ],thai,kaffir lime leaves
207,7.551258,1.7735735,[1.         0.31764706 0.         1.        ],thai,palm sugar
208,8.455919,2.5263565,[1.         0.31764706 0.         1.        ],thai,satay
209,9.450692,-0.0713295,[1.         0.31764706 0.         1.        ],thai,chili garlic sauce
210,5.4580145,-2.4140215,[0.90329216 0.         0.         1.        ],japanese,dashi
211,5.133089,-3.0141227,[0.90329216 0.         0.         1.        ],japanese,bonito flakes
212,5.6334124,-3.6844044,[0.90329216 0.         0.         1.        ],japanese,dashi stock
213,6.2870164,-2.5912755,[0.90329216 0.         0.         1.        ],japanese,ponzu
214,5.3793883,-3.678527,[0.90329216 0.         0.         1.        ],japanese,dashi stock granules
215,9.497656,-2.7214034,[0.90329216 0.         0.         1.        ],japanese,mirin
216,6.70408,-2.1359794,[0.90329216 0.         0.         1.        ],japanese,daikon radish
217,5.4764853,-3.864692,[0.90329216 0.         0.         1.        ],japanese,mentsuyu
218,9.609153,-2.5800138,[0.90329216 0.         0.         1.        ],japanese,korean
219,10.0244875,-3.0991573,[0.90329216 0.         0.         1.        ],japanese,chinese
220,8.277034,-2.7306817,[0.90329216 0.         0.         1.        ],japanese,sake
221,6.2602773,-3.2658057,[0.90329216 0.         0.         1.        ],japanese,japanese leek
222,7.248842,-1.9904032,[0.90329216 0.         0.         1.        ],japanese,udon
223,11.824857,-1.3264995,[0.90329216 0.         0.         1.        ],japanese,asian
224,7.0066404,-2.8469913,[0.90329216 0.         0.         1.        ],japanese,doubanjiang
225,6.689934,-2.0247014,[0.8        0.04705882 0.04705882 1.        ],korean,kimchi
226,6.39685,-2.6213288,[0.8        0.04705882 0.04705882 1.        ],korean,gochujang
227,11.824857,-1.3264995,[0.8        0.04705882 0.04705882 1.        ],korean,asian
228,10.0244875,-3.0991573,[0.8        0.04705882 0.04705882 1.        ],korean,chinese
229,7.374173,-3.2531886,[0.8        0.04705882 0.04705882 1.        ],korean,japanese
230,12.416284,-1.7620531,[0.8        0.04705882 0.04705882 1.        ],korean,sesame oil
231,9.497656,-2.7214034,[0.8        0.04705882 0.04705882 1.        ],korean,mirin
232,8.644979,-2.2832112,[0.8        0.04705882 0.04705882 1.        ],korean,oriental
233,9.981024,-1.3366342,[0.8        0.04705882 0.04705882 1.        ],korean,rice wine
234,10.339091,-0.44510365,[0.8        0.04705882 0.04705882 1.        ],korean,rice vinegar
235,7.8648825,-0.37648618,[0.8        0.04705882 0.04705882 1.        ],korean,szechuan
236,9.895238,-1.5509926,[0.8        0.04705882 0.04705882 1.        ],korean,soy sauce
237,6.70408,-2.1359794,[0.8        0.04705882 0.04705882 1.        ],korean,daikon radish
238,8.130909,-2.8811517,[0.8        0.04705882 0.04705882 1.        ],korean,sesame
239,7.0066404,-2.8469913,[0.8        0.04705882 0.04705882 1.        ],korean,doubanjiang
